graph_index,group,generation_method,n_routes,generated_n_routes,min_route_len,max_route_len,target_route_len,weight_combo_index,demand_time_weight,route_time_weight,median_connectivity_weight,run_name,cost,ATT,RTT,unserved_demand,n_nodes,covered_nodes,route_length_min,route_length_mean,route_length_max
383,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0383,0.9362114071846008,39.6401252746582,1531.70751953125,10.40386962890625,50,49,12,12.0,12
384,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0384,1.682953119277954,27.551023483276367,826.7869262695312,21.544248580932617,50,48,12,12.0,12
385,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0385,3.2754883766174316,37.01082992553711,1186.38330078125,23.558443069458008,50,44,12,12.0,12
386,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0386,2.062943696975708,30.138103485107422,1098.917724609375,26.98580551147461,50,43,12,12.0,12
387,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0387,1.8544929027557373,23.467674255371094,759.1386108398438,15.598346710205078,50,47,12,12.0,12
388,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0388,4.4161787033081055,25.584819793701172,1069.726806640625,36.31716537475586,50,40,12,12.0,12
389,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0389,1.4600803852081299,37.10237503051758,981.1112060546875,16.52729606628418,50,46,12,12.0,12
390,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0390,1.8240463733673096,27.15365982055664,879.470703125,15.117451667785645,50,47,12,12.0,12
391,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0391,3.0397071838378906,33.970062255859375,1102.5982666015625,23.288393020629883,50,44,12,12.0,12
392,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0392,1.3045201301574707,26.678760528564453,774.8052368164062,14.813977241516113,50,47,12,12.0,12
393,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0393,2.7001514434814453,35.43187713623047,1114.615234375,28.71027946472168,50,43,12,12.0,12
394,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0394,3.5925893783569336,36.05300521850586,1446.716552734375,19.023292541503906,50,46,12,12.0,12
395,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0395,1.677319049835205,32.22248840332031,1119.1356201171875,21.052268981933594,50,45,12,12.0,12
396,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0396,2.5677261352539062,28.9198055267334,1104.5479736328125,25.703643798828125,50,44,12,12.0,12
397,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0397,2.3822073936462402,40.34911346435547,1216.38818359375,16.01190757751465,50,47,12,12.0,12
398,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0398,1.8367871046066284,50.27957534790039,1304.78759765625,27.952367782592773,50,44,12,12.0,12
399,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0399,1.765811562538147,39.998695373535156,1228.802490234375,11.89887809753418,50,47,12,12.0,12
400,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0400,2.3119454383850098,42.48123550415039,1198.06640625,14.032541275024414,50,47,12,12.0,12
401,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0401,1.4650720357894897,34.28773880004883,1133.892578125,18.204946517944336,50,46,12,12.0,12
402,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0402,2.647829055786133,39.9278564453125,1202.285400390625,28.407928466796875,50,43,12,12.0,12
403,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0403,3.2234411239624023,33.50153350830078,1352.1939697265625,6.05773401260376,50,49,12,12.0,12
404,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0404,1.9121265411376953,36.6122932434082,1151.866455078125,22.08095932006836,50,44,12,12.0,12
405,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0405,2.497100353240967,29.841083526611328,1090.5784912109375,27.70863151550293,50,44,12,12.0,12
406,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0406,4.062689781188965,28.70970916748047,1068.6708984375,37.00105285644531,50,40,12,12.0,12
407,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0407,1.4746965169906616,24.084585189819336,805.8231201171875,21.23672866821289,50,46,12,12.0,12
408,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0408,3.5362370014190674,25.97760581970215,1105.5650634765625,40.36961364746094,50,39,12,12.0,12
409,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0409,3.607003688812256,33.56104278564453,1393.349365234375,20.55792236328125,50,46,12,12.0,12
410,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0410,2.651718854904175,31.594114303588867,964.7271118164062,39.53885269165039,50,39,12,12.0,12
411,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0411,3.627013921737671,27.881521224975586,1136.767822265625,42.0604133605957,50,39,12,12.0,12
412,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0412,3.2472853660583496,37.21849822998047,1511.918212890625,19.985668182373047,50,47,12,12.0,12
413,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0413,2.204484462738037,34.68137741088867,1509.0592041015625,30.973594665527344,50,42,12,12.0,12
414,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0414,2.204103708267212,36.21205520629883,1225.782958984375,24.460105895996094,50,45,12,12.0,12
415,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0415,2.6765060424804688,48.18913269042969,1316.1505126953125,19.47975730895996,50,45,12,12.0,12
416,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0416,1.8418786525726318,37.58222961425781,1181.8482666015625,25.964557647705078,50,44,12,12.0,12
417,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0417,2.2338178157806396,38.54477310180664,1000.5631103515625,25.799053192138672,50,45,12,12.0,12
418,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0418,1.9909734725952148,41.81201171875,1169.1480712890625,4.735808372497559,50,49,12,12.0,12
419,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0419,2.3444159030914307,26.153776168823242,1094.7606201171875,36.149723052978516,50,41,12,12.0,12
420,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0420,2.672262191772461,30.062829971313477,1000.1431884765625,26.405588150024414,50,43,12,12.0,12
421,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0421,3.7829933166503906,35.44844436645508,1217.3656005859375,39.005859375,50,40,12,12.0,12
422,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0422,1.8956279754638672,35.15576171875,1440.508056640625,24.94597625732422,50,44,12,12.0,12
423,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0423,3.8883097171783447,52.514442443847656,1306.4188232421875,45.39506530761719,50,37,12,12.0,12
424,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0424,3.8137476444244385,25.06606101989746,1080.73779296875,20.117183685302734,50,45,12,12.0,12
425,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0425,2.6456573009490967,32.075374603271484,942.7025146484375,39.39228057861328,50,39,12,12.0,12
426,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0426,1.5272197723388672,32.490943908691406,1165.966796875,12.043378829956055,50,48,12,12.0,12
427,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0427,2.9203736782073975,34.848876953125,1347.7811279296875,7.496362209320068,50,49,12,12.0,12
428,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0428,1.1317832469940186,26.124958038330078,851.0867919921875,10.968295097351074,50,48,12,12.0,12
429,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0429,2.511577606201172,33.69272232055664,1125.8748779296875,25.436851501464844,50,44,12,12.0,12
430,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0430,4.0745463371276855,24.974952697753906,894.7723388671875,29.12307357788086,50,43,12,12.0,12
431,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0431,1.1362342834472656,29.070499420166016,810.5244140625,10.827089309692383,50,48,12,12.0,12
432,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0432,1.526819109916687,36.23270797729492,1201.2982177734375,13.54163932800293,50,48,12,12.0,12
433,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0433,3.628390312194824,36.45960998535156,1483.27294921875,19.836933135986328,50,45,12,12.0,12
434,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0434,1.8176854848861694,28.62034797668457,1105.76025390625,22.664714813232422,50,44,12,12.0,12
435,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0435,3.1044325828552246,26.171581268310547,1023.0269165039062,32.77385711669922,50,41,12,12.0,12
436,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0436,3.663189172744751,36.07735824584961,1529.9737548828125,26.843822479248047,50,45,12,12.0,12
437,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0437,1.4590579271316528,33.32923126220703,1085.9539794921875,17.38705825805664,50,46,12,12.0,12
438,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0438,2.2941040992736816,40.58607482910156,1150.7283935546875,23.930519104003906,50,45,12,12.0,12
439,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0439,3.9591174125671387,32.444034576416016,1108.51123046875,34.231346130371094,50,41,12,12.0,12
440,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0440,1.6384276151657104,27.90509605407715,1052.077880859375,21.17780876159668,50,45,12,12.0,12
441,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0441,2.060654878616333,24.418025970458984,832.0193481445312,17.277217864990234,50,46,12,12.0,12
442,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0442,3.607614517211914,22.882469177246094,796.2097778320312,24.7445068359375,50,44,12,12.0,12
443,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0443,1.2769911289215088,24.98479652404785,840.9788818359375,14.211371421813965,50,47,12,12.0,12
444,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0444,1.590763807296753,25.274433135986328,790.0576782226562,7.884610652923584,50,48,12,12.0,12
445,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0445,3.520538806915283,35.853816986083984,1591.584228515625,15.969935417175293,50,46,12,12.0,12
446,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0446,1.1199793815612793,34.67604446411133,1394.133056640625,9.384757995605469,50,48,12,12.0,12
447,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0447,1.6292424201965332,38.971824645996094,1484.6629638671875,8.324666976928711,50,48,12,12.0,12
448,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0448,1.9005622863769531,27.86170196533203,828.7307739257812,1.5893234014511108,50,50,12,12.0,12
449,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0449,1.659221887588501,23.013797760009766,797.2537841796875,22.36521339416504,50,45,12,12.0,12
450,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0450,2.552140951156616,34.27598190307617,1416.042724609375,24.127147674560547,50,44,12,12.0,12
451,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0451,4.1485490798950195,35.19578552246094,1386.5084228515625,33.661869049072266,50,42,12,12.0,12
452,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0452,1.2626456022262573,45.72800827026367,1259.25830078125,11.905704498291016,50,47,12,12.0,12
453,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0453,2.319582462310791,36.3154411315918,1419.72900390625,20.988319396972656,50,45,12,12.0,12
454,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0454,4.2748613357543945,28.220592498779297,1092.4525146484375,35.57827377319336,50,41,12,12.0,12
455,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0455,2.331044912338257,40.65351867675781,1165.5992431640625,33.5955810546875,50,41,12,12.0,12
456,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0456,2.542391538619995,28.05599021911621,1146.731201171875,25.86594009399414,50,44,12,12.0,12
457,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0457,3.2876644134521484,36.92490768432617,1188.947509765625,25.763526916503906,50,43,12,12.0,12
458,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0458,0.897352933883667,31.177915573120117,1023.5772094726562,11.390888214111328,50,49,12,12.0,12
459,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0459,2.6317694187164307,40.876338958740234,1177.8878173828125,27.081256866455078,50,43,12,12.0,12
460,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0460,4.089190483093262,31.936222076416016,1414.918212890625,23.457469940185547,50,44,12,12.0,12
461,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0461,2.209019422531128,33.379844665527344,1178.064697265625,32.641971588134766,50,42,12,12.0,12
462,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0462,2.1417653560638428,35.353248596191406,1168.0286865234375,19.12921905517578,50,46,12,12.0,12
463,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0463,4.191803932189941,27.096046447753906,909.5839233398438,33.463653564453125,50,43,12,12.0,12
464,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0464,1.4367499351501465,36.99203872680664,1176.678955078125,15.545513153076172,50,46,12,12.0,12
465,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0465,1.6073830127716064,35.40498352050781,1430.5137939453125,11.267450332641602,50,48,12,12.0,12
466,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0466,3.242255687713623,37.188804626464844,1457.4932861328125,8.439103126525879,50,48,12,12.0,12
467,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0467,1.1317799091339111,40.98781967163086,1246.9744873046875,8.72225570678711,50,48,12,12.0,12
468,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0468,1.807437777519226,35.54745101928711,1407.41015625,18.49566078186035,50,47,12,12.0,12
469,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0469,3.6507492065429688,34.58113098144531,987.7413940429688,39.445350646972656,50,39,12,12.0,12
470,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0470,1.449716329574585,36.35505676269531,1184.529541015625,17.236331939697266,50,46,12,12.0,12
471,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0471,1.592368721961975,33.64601516723633,1209.765869140625,14.48677921295166,50,48,12,12.0,12
472,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0472,3.30910325050354,29.47784996032715,1007.2431640625,19.479516983032227,50,45,12,12.0,12
473,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0473,2.0269155502319336,32.636634826660156,1103.6920166015625,29.632598876953125,50,43,12,12.0,12
474,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0474,1.4023220539093018,41.86359405517578,1193.021484375,10.276973724365234,50,48,12,12.0,12
475,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0475,4.43174934387207,37.198299407958984,1454.4351806640625,32.07606887817383,50,42,12,12.0,12
476,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0476,1.160022258758545,50.86410903930664,1501.7108154296875,32.788978576660156,50,48,12,12.0,12
477,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0477,0.5900373458862305,29.114925384521484,1092.2569580078125,6.017354488372803,50,50,12,12.0,12
478,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0478,2.868720293045044,25.568187713623047,761.7150268554688,13.403451919555664,50,47,12,12.0,12
479,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0479,2.0328829288482666,30.825109481811523,980.035888671875,28.059608459472656,50,43,12,12.0,12
480,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0480,2.526721715927124,37.13451385498047,1540.7376708984375,23.12204933166504,50,44,12,12.0,12
481,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0481,2.5080771446228027,25.643903732299805,756.6344604492188,7.921780586242676,50,48,12,12.0,12
482,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0482,1.1158360242843628,36.90241241455078,1457.138427734375,14.660829544067383,50,48,12,12.0,12
483,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0483,2.092480421066284,26.042814254760742,889.712646484375,19.082277297973633,50,46,12,12.0,12
484,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0484,3.9321765899658203,36.72611999511719,1534.0533447265625,20.784395217895508,50,45,12,12.0,12
485,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0485,1.1002025604248047,36.721046447753906,1491.6773681640625,10.906074523925781,50,48,12,12.0,12
486,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0486,1.6725590229034424,37.42829895019531,1124.92138671875,13.359644889831543,50,47,12,12.0,12
487,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0487,3.093024730682373,24.966686248779297,817.835693359375,12.204022407531738,50,47,12,12.0,12
488,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0488,1.6307003498077393,46.66543960571289,1246.3739013671875,35.05199432373047,50,45,12,12.0,12
489,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0489,1.3156917095184326,30.496524810791016,1011.270263671875,7.965413570404053,50,49,12,12.0,12
490,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0490,2.758122205734253,28.38225746154785,1062.2174072265625,13.10586166381836,50,47,12,12.0,12
491,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0491,1.4543219804763794,40.26252746582031,1186.4375,18.073467254638672,50,46,12,12.0,12
492,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0492,2.6983742713928223,38.15308380126953,1144.3004150390625,26.36159896850586,50,43,12,12.0,12
493,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0493,3.4907193183898926,23.855939865112305,770.6813354492188,27.336105346679688,50,43,12,12.0,12
494,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0494,1.6405409574508667,39.511512756347656,1257.1239013671875,20.483871459960938,50,45,12,12.0,12
495,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0495,2.525913715362549,31.475671768188477,1122.54150390625,26.171958923339844,50,44,12,12.0,12
496,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0496,3.0253546237945557,43.05411911010742,1149.077392578125,23.13920021057129,50,44,12,12.0,12
497,0,nx_max_length_path_heuristic,10,10,2,12,12,2,0.0,0.0,1.0,lc_nx_heuristic_graph_0497,1.319062352180481,25.91243553161621,844.5578002929688,18.128915786743164,50,47,12,12.0,12
498,0,nx_max_length_path_heuristic,10,10,2,12,12,0,1.0,0.0,0.0,lc_nx_heuristic_graph_0498,1.3892295360565186,27.648372650146484,878.315673828125,4.3224406242370605,50,49,12,12.0,12
499,0,nx_max_length_path_heuristic,10,10,2,12,12,1,0.0,1.0,0.0,lc_nx_heuristic_graph_0499,4.191677570343018,28.830299377441406,1120.3128662109375,34.458580017089844,50,41,12,12.0,12
